timestamp,account,issuer,currency,value
2019-01-01T00:14:11+00:00,rPMY1AyWGdqt8HxtJ59TgipfTotvGJVdXt,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T00:14:31+00:00,rPMY1AyWGdqt8HxtJ59TgipfTotvGJVdXt,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T00:43:41+00:00,rMTkcuxkFD58fvv7GJr8bA8JEjpUk1ofk,raEQc5krJ2rUXyi6fgmUAf63oAXmF7p6jp,ALV,1000000000
2019-01-01T00:46:30+00:00,rDcMCAmAPBrrTYP5bbRSdZC74UrKoiK4Sy,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-01T00:58:11+00:00,rLEUKyqTTwicJ9MBk6QsAyAxU8L56wuvNc,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,0
2019-01-01T01:28:41+00:00,rniDHZizBHxR3m8smRSKjW5g9DR9b49iHg,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T01:44:50+00:00,rniDHZizBHxR3m8smRSKjW5g9DR9b49iHg,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T02:42:00+00:00,rKAsUW5MWGeJfjB5KVT3mTiNHEXXWumJvF,raujtsGHt5u8pv23VWFbhxhpJKHYmzp376,CNY,100000
2019-01-01T02:50:10+00:00,rw22ir7bBRt7zihELFAnKA2a17GeR1oS6L,rKiCet8SdvWxPXnAgYarFUXMh1zCPz432Y,ULT,1000000000
2019-01-01T03:12:31+00:00,rU2TKYHkPwZBbi3g9CqTJxJxh6WaGKdHz9,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T03:12:31+00:00,rKuE1Ypk3TiY4wRemr9wDdwnkAj9vL3wfd,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T04:17:40+00:00,rJ4hH14JEHrfHvJUCYTDV3VqeXXF6nYKLd,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-01T04:17:51+00:00,rJ4hH14JEHrfHvJUCYTDV3VqeXXF6nYKLd,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-01T04:36:12+00:00,rKVWfQzV4f3WB6Ty8L66HG2QHewsy7CuCW,raEQc5krJ2rUXyi6fgmUAf63oAXmF7p6jp,ALV,100000000
2019-01-01T05:28:11+00:00,r9AjveZGWrKe7XMooJ125dfQ8AiFy3v6aC,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-01T06:38:00+00:00,rE9CrEtVpjN3z6JcqYybja9DbHNjudKwNx,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T06:56:11+00:00,rBXt5nG1Z6yjYXWiiTFW8CQryC1BfPE2Nf,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-01T08:28:50+00:00,rXS5tgdB5uJZpnDKGGy4SGQp7Uz6dk1cA,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T09:08:52+00:00,rpBBkQSqEFT5zHbrq6TfpxNZVfknHiBEMa,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-01T09:35:42+00:00,rQUnrA3fcnceYBzZALeVS4YYDzCiEvNQ7F,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-01T09:38:42+00:00,rssmpqTyMrDXsZsZMx2fQR81fYmz1stfJY,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T09:49:10+00:00,rssmpqTyMrDXsZsZMx2fQR81fYmz1stfJY,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T10:20:50+00:00,rPws6GrKA1e751ncU9BucRmJH7te2pdp1,rbwE6wsxzYat1YyGGxzAwq6wBSF5MdoAg,IBC,0
2019-01-01T10:46:20+00:00,rQDZQFB591EwDc4vN1GfWSLsD9jJJHN3HD,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T10:50:21+00:00,r4k4VuwmV4MYiyE3qaJAhA4oZrVFsVF8Xo,rckzVpTnKpP4TJ1puQe827bV3X4oYtdTP,REP,1000000000
2019-01-01T10:51:11+00:00,r4k4VuwmV4MYiyE3qaJAhA4oZrVFsVF8Xo,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-01T10:51:51+00:00,r4k4VuwmV4MYiyE3qaJAhA4oZrVFsVF8Xo,rcXY84C4g14iFp6taFXjjQGVeHqSCh9RX,DSH,1000000000
2019-01-01T10:53:22+00:00,rNjqYuXRHgAFNN7RoZduk5CLiD2s1pdWH,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T12:29:30+00:00,rhrh6WVtnhSBBdFMqmhUCqTY9QtyNE952i,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T13:13:51+00:00,rfk61bzbBKuXLKyAuGydG8r6m6qDQUQQrU,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T13:39:21+00:00,rES3TWikTqCjn6AyWsjqTEQsMrosH3tx1u,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-01T13:44:21+00:00,r4Z5B1hFD5Qm35Pyp3De3JGn3JznK6r28r,rJ1adrpGS3xsnQMb9Cw54tWJVFPuSdZHK,CNY,1000000000
2019-01-01T13:55:10+00:00,rpjVqQagchiBk7eULVmufCPz4zQBtg7xqP,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-01T15:39:50+00:00,rpqY1m2udTLFkDz74RfBWtaniYZ8ryEYQa,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T15:50:42+00:00,rp3Fi87m6VKeRzekpHtL18PqCpxUGqVpf3,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,0
2019-01-01T15:51:01+00:00,rp3Fi87m6VKeRzekpHtL18PqCpxUGqVpf3,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,0
2019-01-01T15:51:32+00:00,rp3Fi87m6VKeRzekpHtL18PqCpxUGqVpf3,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,0
2019-01-01T15:52:52+00:00,rLZE4V66hTZPFzhacs3EAvys3jvVpoyv1E,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-01T15:53:00+00:00,r98q7M8BpwbKn7NE6c7gw94edWvmYtGfnF,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T15:53:52+00:00,rp3Fi87m6VKeRzekpHtL18PqCpxUGqVpf3,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,0
2019-01-01T16:01:11+00:00,rp3Fi87m6VKeRzekpHtL18PqCpxUGqVpf3,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,0
2019-01-01T16:35:21+00:00,radRXcZKThHa1ZTQRXo1pCx891Dupz3oN9,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T16:35:32+00:00,radRXcZKThHa1ZTQRXo1pCx891Dupz3oN9,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T17:19:50+00:00,rwAicgcn1n2NM8u5Z2Z2nXFQz6kWfimg2S,rUkMKjQitpgAM5WTGk79xpjT38DEJY283d,KRW,0
2019-01-01T17:23:00+00:00,r4U9JxrfeXppxFnTXbWHRkDgXygPXNfdgM,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T17:26:10+00:00,r4U9JxrfeXppxFnTXbWHRkDgXygPXNfdgM,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T18:22:42+00:00,rUb3J5ZGjAXBnwNyW4yBZvUJoDtqqjECu9,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T18:24:30+00:00,rUb3J5ZGjAXBnwNyW4yBZvUJoDtqqjECu9,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,0
2019-01-01T18:27:42+00:00,r9K9FfmRM85yw3HT96LB6TSfxC3BewbkSr,rJKkvjmVBS8VSf4yAFAkhPLbKV1cgVdZsC,USD,1
2019-01-01T18:33:10+00:00,rfm5ssuhfpQCVTFMyEw82WP65Nj1tijXyi,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,0
2019-01-01T18:54:40+00:00,rwUCkfutAAHx8HZqUmkjm2BQNgN4t4FLQa,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-01T19:20:41+00:00,rLEUKyqTTwicJ9MBk6QsAyAxU8L56wuvNc,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-01T19:21:10+00:00,rLEUKyqTTwicJ9MBk6QsAyAxU8L56wuvNc,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T19:40:21+00:00,rJM9pbzpF9yqzjEuu2zptZt3QR7fLcbdP2,rcyS4CeCZVYvTiKcxj6Sx32ibKwcDHLds,BCH,0
2019-01-01T19:53:52+00:00,rKNddAYPYySASzL1avpTRJdDMD1sGGLQug,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-01T20:15:42+00:00,rLEUKyqTTwicJ9MBk6QsAyAxU8L56wuvNc,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-01T20:55:11+00:00,rLEUKyqTTwicJ9MBk6QsAyAxU8L56wuvNc,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,0
2019-01-01T21:16:01+00:00,rLA5bSn8CiFNrwDeknVq1h78KT51c9MYP9,rcyS4CeCZVYvTiKcxj6Sx32ibKwcDHLds,BCH,0
2019-01-01T21:16:41+00:00,rJCbRQy93gdbS73uYwH5Ln8GeqGQAMyR4q,r3rdCdrFdKG1YqMgJjXDZqeStGayzxQzWy,BTR,1000000000
2019-01-01T21:17:01+00:00,rLA5bSn8CiFNrwDeknVq1h78KT51c9MYP9,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,0
2019-01-01T21:21:30+00:00,rLEUKyqTTwicJ9MBk6QsAyAxU8L56wuvNc,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T21:26:10+00:00,rLEUKyqTTwicJ9MBk6QsAyAxU8L56wuvNc,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T21:38:31+00:00,rBnKxRvcAMiY84kEyfrpLBByzW91oLsMQX,rJHygWcTLVpSXkowott6kzgZU6viQSVYM1,STR,100000000
2019-01-01T21:40:31+00:00,rG8izW93uEGxcri91fue98JmJy82G9m9a8,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T21:41:22+00:00,rEmMeZ8vcjiKmvNuvDMFKznMFcX3qhvBpq,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T21:43:21+00:00,rPxU6tC912ouUbZDsNkojnh4tcyg3GzKtH,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T21:45:41+00:00,ra7ZqftX4sHYmyZ4qSuZs4QURbhiMaAAwC,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-01T22:10:51+00:00,ra7ZqftX4sHYmyZ4qSuZs4QURbhiMaAAwC,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-01T22:21:40+00:00,r9TvsGAs7UUXsAFUV687KmXN1AXX6jPdeq,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-01T22:22:10+00:00,r9TvsGAs7UUXsAFUV687KmXN1AXX6jPdeq,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-01T22:23:22+00:00,r3fS3ryizowWEDQVL21qLHUEiLC8u2Sx6g,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,0
2019-01-01T22:24:00+00:00,r3fS3ryizowWEDQVL21qLHUEiLC8u2Sx6g,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,0
2019-01-02T01:43:31+00:00,rMz2HUhwbpx844J5nUu82kPuMA7rDpPB89,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T03:08:50+00:00,rPY4F14Xwg3o227etbcyLow8APr7FLkr9G,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T04:12:41+00:00,rJCv1n2mqktSPqPPHdhgcCtTGGvEz31dCr,raEQc5krJ2rUXyi6fgmUAf63oAXmF7p6jp,ALV,1000000000
2019-01-02T04:20:50+00:00,rM2YVERZCsvcq4ZvYZD5fSXXLUb73PB5ft,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T05:18:41+00:00,rg8Fa9cRVQDCj9svrNMRfeop3sSytqAic,raEQc5krJ2rUXyi6fgmUAf63oAXmF7p6jp,ALV,0
2019-01-02T06:29:21+00:00,rn7aAZi1HpRrusyre7GYo4dxdGn7ubLXCu,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T06:49:02+00:00,rwXHZqudJE9sf1Z1rMhgsTmnzftv6Rdqc3,rJ1adrpGS3xsnQMb9Cw54tWJVFPuSdZHK,CNY,100000000
2019-01-02T07:01:00+00:00,rEsH4qGAPAgkUGYRgkBfWbo1w1yfrddwc9,rckzVpTnKpP4TJ1puQe827bV3X4oYtdTP,REP,1000000000
2019-01-02T07:08:01+00:00,rwXHZqudJE9sf1Z1rMhgsTmnzftv6Rdqc3,rJ1adrpGS3xsnQMb9Cw54tWJVFPuSdZHK,CNY,0
2019-01-02T07:08:20+00:00,rwXHZqudJE9sf1Z1rMhgsTmnzftv6Rdqc3,rJ1adrpGS3xsnQMb9Cw54tWJVFPuSdZHK,CNY,0
2019-01-02T07:08:22+00:00,rwXHZqudJE9sf1Z1rMhgsTmnzftv6Rdqc3,rJ1adrpGS3xsnQMb9Cw54tWJVFPuSdZHK,CNY,0
2019-01-02T07:10:31+00:00,raPo2obpB84KhcaGmEBSL9joAf1zWTmrkq,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T07:11:10+00:00,rwXHZqudJE9sf1Z1rMhgsTmnzftv6Rdqc3,rJ1adrpGS3xsnQMb9Cw54tWJVFPuSdZHK,CNY,0
2019-01-02T07:45:50+00:00,rMNEhLLcoAdwa5zVy1dNsGKA9rMQGG3LRj,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,0
2019-01-02T07:49:20+00:00,rN3fdys8SktbB4bdPyoorPA4wDvjHbhTtv,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T07:56:11+00:00,rMNEhLLcoAdwa5zVy1dNsGKA9rMQGG3LRj,razqQKzJRdB4UxFPWf5NEpEG3WMkmwgcXA,CNY,0
2019-01-02T08:23:00+00:00,rsH53sBCWhncxkjTb29ydiSSezUpPpJPJQ,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T08:27:42+00:00,radFDwmm2ZTt6jQjjTUsP6rykaxSSXzUWA,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,0
2019-01-02T08:29:32+00:00,rU8vjioqTjw2ikJAx2gFYJz1WbFyxvpkgh,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T08:36:10+00:00,rU8vjioqTjw2ikJAx2gFYJz1WbFyxvpkgh,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T08:44:20+00:00,rfeFeCB7BaEGxouSFYrRQwv6AgaAZbTh6R,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T09:02:10+00:00,rQ95cz7aWBpu5BfdjuWpjN3vhiV4SMQJoa,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T09:02:22+00:00,rQ95cz7aWBpu5BfdjuWpjN3vhiV4SMQJoa,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T09:05:30+00:00,rNRBkQWkJeFKC6LfAgBo3q6hsytdY82XS3,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-02T09:20:52+00:00,rULv5vshYd3U2BM6SJR7qrSB6BRNp23m8B,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T09:56:32+00:00,rB5rL9bZ6C211d6dCtscfJB2MgaeoqUsHQ,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T10:08:02+00:00,r3GRSNU1Liht9xos5sVXZJcZu5YbUPxStY,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-02T10:20:21+00:00,rGxpAFztyg3HygABrMYGdSmmXmqipqNwQ9,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T10:23:40+00:00,rH9J9RaaDurTGrPmfXfpP87pM2wutaVwUq,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,0
2019-01-02T11:00:30+00:00,rGqKKTGHBrA5f7Usy6ZrxRgnBvKJ6WZtd5,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T11:05:20+00:00,rPs7P2Eg1jQymYfSw59k2YDnii24rCLR9X,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T11:05:20+00:00,rLdehtDCocvppE1JMSShMhF2r5dn4gwgN3,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T11:37:20+00:00,rNjqYuXRHgAFNN7RoZduk5CLiD2s1pdWH,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,0
2019-01-02T11:41:42+00:00,rwtNAMnQtoKVC6ufCnF6YiNzoCU6f8J3w3,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T11:42:10+00:00,rwtNAMnQtoKVC6ufCnF6YiNzoCU6f8J3w3,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T11:55:20+00:00,rPs7P2Eg1jQymYfSw59k2YDnii24rCLR9X,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T11:55:20+00:00,rLdehtDCocvppE1JMSShMhF2r5dn4gwgN3,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T12:41:41+00:00,rpjsLqvnCXq22P6Qy64HwsB2p7gnmCznh3,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-02T12:46:42+00:00,rs86FD9UkPuRfnh23yQtCj4oxx7WqkSGfd,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T12:58:11+00:00,r9NWPix1VUJmSfF54hNynbsfAxD8qgkg67,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T13:03:41+00:00,rwzzgrT3C6umVx8HEpRn3b5EgRLxQSmDSW,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T13:04:00+00:00,rwzzgrT3C6umVx8HEpRn3b5EgRLxQSmDSW,rckzVpTnKpP4TJ1puQe827bV3X4oYtdTP,REP,1000000000
2019-01-02T13:04:02+00:00,rwzzgrT3C6umVx8HEpRn3b5EgRLxQSmDSW,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-02T13:04:11+00:00,rwzzgrT3C6umVx8HEpRn3b5EgRLxQSmDSW,rcXY84C4g14iFp6taFXjjQGVeHqSCh9RX,DSH,1000000000
2019-01-02T13:05:30+00:00,rwzzgrT3C6umVx8HEpRn3b5EgRLxQSmDSW,rcyS4CeCZVYvTiKcxj6Sx32ibKwcDHLds,BCH,1000000000
2019-01-02T13:11:51+00:00,rKijQNpBJJbRLfbmJEcHwvCQMw2wpm4nAT,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T13:22:41+00:00,rDosx9DgKo96sZGDoYft6K4MzyBQwTd1v6,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T13:22:51+00:00,rDosx9DgKo96sZGDoYft6K4MzyBQwTd1v6,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,100000000
2019-01-02T13:28:22+00:00,rMGrjPUhuARW4skCnyMRHSAaQoHLH2kGAy,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-02T13:34:12+00:00,rbokx39budXTQJRz2oEQiNfe9FwHKbWRB,rwtLp6xKm5hrFN17ZNDt2JRo37ujsmQZ56,BTC,1
2019-01-02T13:56:20+00:00,rEZYiE9MZYWLerrr5KZvxKvHopPyCxXzrU,rcyS4CeCZVYvTiKcxj6Sx32ibKwcDHLds,BCH,0
2019-01-02T13:58:51+00:00,rEZYiE9MZYWLerrr5KZvxKvHopPyCxXzrU,rcyS4CeCZVYvTiKcxj6Sx32ibKwcDHLds,BCH,0
2019-01-02T14:15:21+00:00,rSodFJ8fAswXKcj1SSdsDQrsZrJ4AQpBe,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T14:22:41+00:00,rbokx39budXTQJRz2oEQiNfe9FwHKbWRB,rwtLp6xKm5hrFN17ZNDt2JRo37ujsmQZ56,BTC,0
2019-01-02T14:39:50+00:00,rJvyF3za4WAMsp6ij4xqKdQWNsxHvES58q,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-02T14:46:00+00:00,r9mV9qMnNYUK7BBNkqN7D5qJbCcBepUfAW,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T14:47:10+00:00,rH83Jm8kB1E91roErkU7GnLgfd9z4ajztY,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T14:52:30+00:00,rNP25iyJvwUDnh55p315z12g4pJyAcHu9T,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-02T14:58:50+00:00,rMKnsZE7mPDJ3Ku1iw1cdBzr2m7kQzv8qN,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T15:00:00+00:00,rU7cY9eLn5f2bX6h3aZbFhVKeGb6X59srW,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,0
2019-01-02T15:00:32+00:00,rU7cY9eLn5f2bX6h3aZbFhVKeGb6X59srW,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,0
2019-01-02T15:00:50+00:00,rU7cY9eLn5f2bX6h3aZbFhVKeGb6X59srW,raEQc5krJ2rUXyi6fgmUAf63oAXmF7p6jp,ALV,0
2019-01-02T15:01:01+00:00,rU7cY9eLn5f2bX6h3aZbFhVKeGb6X59srW,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,0
2019-01-02T15:01:40+00:00,rU7cY9eLn5f2bX6h3aZbFhVKeGb6X59srW,rckzVpTnKpP4TJ1puQe827bV3X4oYtdTP,REP,0
2019-01-02T15:02:11+00:00,rU7cY9eLn5f2bX6h3aZbFhVKeGb6X59srW,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,0
2019-01-02T15:05:42+00:00,r45R3XJCKwC8KnS6vSHtrvgdS1Fwrd9znU,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-02T15:07:11+00:00,rK5msAjwDmziXczcj4Hj2URBzwHebdCcqi,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-02T15:07:22+00:00,rK5msAjwDmziXczcj4Hj2URBzwHebdCcqi,rcyS4CeCZVYvTiKcxj6Sx32ibKwcDHLds,BCH,1000000000
2019-01-02T15:14:31+00:00,rnVk2VY9JdzSARZJ3hb5mkNtxWdycLYyjd,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-02T15:16:00+00:00,rw572vDCZyLZ9PA5tQcmsUZFMaCFAEJPDH,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-02T15:19:02+00:00,rftpT8g4DXfRhtHaYs77kfQ653itJbuSRg,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-02T15:44:02+00:00,rBY4cJhVkJ2WyHohzQYaS3kGmQze3yEZyK,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T15:53:11+00:00,rGgsmCSw6uXJRNyTwWk7Pr2Vo1XFFzsTt8,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T15:55:00+00:00,rGgsmCSw6uXJRNyTwWk7Pr2Vo1XFFzsTt8,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T16:00:10+00:00,rP3LqwYP2uqsmgBLSbQycJfkYHLR3werQC,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T16:02:52+00:00,rGgsmCSw6uXJRNyTwWk7Pr2Vo1XFFzsTt8,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T16:06:11+00:00,rGgsmCSw6uXJRNyTwWk7Pr2Vo1XFFzsTt8,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T16:14:11+00:00,rPV1x61BtBhqyaQfZzQAS7B1KUUg41iauA,rK53RLCwstwP772EKgv4oQ6xnv8eqxc1fs,ETH,1000000000
2019-01-02T16:16:00+00:00,rPV1x61BtBhqyaQfZzQAS7B1KUUg41iauA,rK53RLCwstwP772EKgv4oQ6xnv8eqxc1fs,ETH,0
2019-01-02T16:19:40+00:00,rBz2PBztrDyUSaHX76My3xRzaxWPrydifn,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-02T16:21:51+00:00,rBXSA4N1M2PUnMwsN2kW3mBePstfQtnC9y,raEQc5krJ2rUXyi6fgmUAf63oAXmF7p6jp,ALV,100000000
2019-01-02T16:26:51+00:00,rsBzAm7EkoPmxV5RWxJ7V8LYLhrPxvoSxw,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-02T16:43:00+00:00,ruieoqSmw2TjYg95qCBQrppbgvNQTgxxd,raujtsGHt5u8pv23VWFbhxhpJKHYmzp376,CNY,1000000000
